box_size_px,search_radius_px,frame,time_s,point_id,x,y,dx,dy,cumulative_dx,cumulative_dy,d_parallel_px,d_perpendicular_px,zncc,forward_backward_error,valid,fallback_used,strain_back_front_percent,strain_back_center_percent,strain_center_front_percent,dx_mm,dy_mm,cumulative_dx_mm,cumulative_dy_mm,d_parallel_mm,d_perpendicular_mm
21,8,63,5.7272727272727275,front,292.0,247.0,4.0,-2.0,-27.12549808697753,12.226569098700509,29.18065295861079,-5.811293427545987,0.9434903264045715,1.0,True,False,-3.1620273821552694,-33.141294748901586,26.81723998459104,0.2535,-0.12675,-1.7190784412622009,0.7748588166301448,1.8493238812519588,-0.36829072097072696
21,8,64,5.818181818181818,back,349.0,248.0,8.0,4.0,-18.84400128654312,24.47412198783701,23.86651036888886,-19.607873785152897,0.6303812861442566,3.0,False,True,-3.1620273821552694,-33.141294748901586,26.81723998459104,0.507,0.2535,-1.19423858153467,1.5510474809791706,1.5125400946283316,-1.242649001134065
21,8,64,5.818181818181818,center,333.0,253.0,8.0,4.0,-10.484749686760324,23.85034554326876,15.581186681663457,-20.880507180585774,0.8718029856681824,0.0,True,False,-3.1620273821552694,-33.141294748901586,26.81723998459104,0.507,0.2535,-0.6644710113984356,1.5115156488046575,0.9874577059504216,-1.3233021425696234
21,8,64,5.818181818181818,front,300.0,251.0,8.0,4.0,-19.12549808697753,16.22656909870051,22.285496677811224,-11.50838214577307,0.8903403282165527,14.142135623730951,False,True,-3.1620273821552694,-33.141294748901586,26.81723998459104,0.507,0.2535,-1.212078441262201,1.0283588166301447,1.4123433519562865,-0.7293437184883683
21,8,65,5.909090909090909,back,357.0,247.0,8.0,-1.0,-10.844001286543119,23.47412198783701,15.846598799175645,-20.43311218342342,0.72809898853302,8.246211251235321,False,True,-3.1620273821552694,-33.141294748901586,26.81723998459104,0.507,-0.063375,-0.6872385815346701,1.4876724809791704,1.0042781988977565,-1.2949484846244594
21,8,65,5.909090909090909,center,341.0,252.0,8.0,-1.0,-2.484749686760324,22.85034554326876,7.5612751119502395,-21.705745578856302,0.9253647327423096,4.123105625617661,False,True,-3.1620273821552694,-33.141294748901586,26.81723998459104,0.507,-0.063375,-0.15747101139843553,1.4481406488046575,0.4791958102198464,-1.3756016260600181
21,8,65,5.909090909090909,front,308.0,250.0,8.0,-1.0,-11.12549808697753,15.226569098700509,14.265585108098009,-12.333620544043598,0.915493905544281,0.0,True,False,-3.1620273821552694,-33.141294748901586,26.81723998459104,0.507,-0.063375,-0.705078441262201,0.9649838166301448,0.9040814562257113,-0.781643201978763
21,8,66,6.0,back,360.0,246.0,3.0,-1.0,-7.844001286543119,22.47412198783701,12.698537549418985,-20.133595292780303,0.7546897530555725,12.36931687685298,False,True,-3.1620273821552694,-33.141294748901586,26.81723998459104,0.190125,-0.063375,-0.49711358153467017,1.4242974809791704,0.8047698171944282,-1.2759666016799518
21,8,66,6.0,center,344.0,251.0,3.0,-1.0,0.515250313239676,21.85034554326876,4.413213862193578,-21.40622868821318,0.9333675503730774,3.1622776601683795,False,True,-3.1620273821552694,-33.141294748901586,26.81723998459104,0.190125,-0.063375,0.03265398860156447,1.3847656488046576,0.279687428516518,-1.3566197431155103
21,8,66,6.0,front,311.0,249.0,3.0,-1.0,-8.12549808697753,14.226569098700509,11.117523858341345,-12.034103653400477,0.9594560265541077,1.0,True,False,-3.1620273821552694,-33.141294748901586,26.81723998459104,0.190125,-0.063375,-0.5149534412622009,0.9016088166301447,0.7045730745223827,-0.7626613190342553
21,8,67,6.090909090909091,back,364.0,245.5,4.0,-0.5,-3.8440012865431186,21.97412198783701,8.688581764562375,-20.546214491915567,0.8366865515708923,3.1622776601683795,False,True,2.9091440595753078,-45.28363763236277,51.10192575151339,0.2535,-0.0316875,-0.24361358153467014,1.3926099809791705,0.5506388693291405,-1.302116343425149
21,8,67,6.090909090909091,center,351.0,250.0,7.0,-1.0,7.515250313239676,20.85034554326876,-2.6323276435283267,-22.00651602870098,0.9299154877662659,0.0,True,False,2.9091440595753078,-45.28363763236277,51.10192575151339,0.443625,-0.063375,0.4762789886015645,1.3213906488046576,-0.16682376440860772,-1.3946629533189245
21,8,67,6.090909090909091,front,312.0,249.0,1.0,0.0,-7.1254980869775295,14.226569098700509,10.143153794350035,-12.259054711183207,0.940254807472229,0.0,True,False,2.9091440595753078,-45.28363763236277,51.10192575151339,0.063375,0.0,-0.4515784412622009,0.9016088166301447,0.6428223717169335,-0.7769175923212358
21,8,68,6.181818181818182,back,368.0,247.5,4.0,2.0,0.15599871345688143,23.97412198783701,5.241003624162594,-23.394758851029106,0.8434388637542725,3.0413812651491097,False,True,-1.8881404275208502,-35.689068658170456,31.912787803128754,0.2535,0.12675,0.00988641846532986,1.5193599809791705,0.33214860468130436,-1.4826428421839697
21,8,68,6.181818181818182,center,353.0,254.0,2.0,4.0,9.515250313239676,24.85034554326876,-3.681263540380029,-26.35389840023168,0.8920289278030396,1.0,True,False,-1.8881404275208502,-35.689068658170456,31.912787803128754,0.12675,0.2535,0.6030289886015645,1.5748906488046577,-0.23330007687158436,-1.6701783111146828
21,8,68,6.181818181818182,front,318.0,249.0,6.0,0.0,-1.1254980869775295,14.226569098700509,4.29693341040217,-13.608761057879585,0.9164570569992065,2.0,True,False,-1.8881404275208502,-35.689068658170456,31.912787803128754,0.38025,0.0,-0.07132844126220093,0.9016088166301447,0.27231815488423755,-0.8624552320431187
21,8,69,6.2727272727272725,back,376.0,248.0,8.0,0.5,8.155998713456881,24.47412198783701,-2.441481358876528,-25.6815523452866,0.9111511707305908,0.5,True,False,-2.1130914853035683,-35.914019715953174,31.687836745346026,0.507,0.0316875,0.5168864184653299,1.5510474809791706,-0.15472888111879995,-1.6275683798825384
21,8,69,6.2727272727272725,center,361.0,254.25,8.0,0.25,17.515250313239676,25.10034554326876,-11.419986287864834,-28.397099378491347,0.8803583383560181,2.23606797749979,False,True,-2.1130914853035683,-35.914019715953174,31.687836745346026,0.507,0.01584375,1.1100289886015644,1.5907343988046576,-0.7237416309934338,-1.7996661731118893
21,8,69,6.2727272727272725,front,326.0,249.0,8.0,0.0,6.8745019130224705,14.226569098700509,-3.4980271015283164,-15.408369520141424,0.9033136963844299,0.0,True,False,-2.1130914853035683,-35.914019715953174,31.687836745346026,0.507,0.0,0.43567155873779906,0.9016088166301447,-0.22168746755935706,-0.9765054183389628
21,8,70,6.363636363636363,back,383.0,245.0,7.0,-3.0,15.155998713456881,21.47412198783701,-9.93692498016389,-24.333099557791776,0.8942039012908936,1.0,True,False,0.2855507582444968,-7.0570005197173975,7.628102036206405,0.443625,-0.190125,0.9605114184653298,1.3609224809791705,-0.6297526206178866,-1.5421101844750538
21,8,70,6.363636363636363,center,361.0,253.0,0.0,-1.25,17.515250313239676,23.85034554326876,-11.701175110093246,-27.17913679850221,0.8311435580253601,1.25,True,False,0.2855507582444968,-7.0570005197173975,7.628102036206405,0.0,-0.07921875,1.1100289886015644,1.5115156488046575,-0.7415619726021595,-1.7224777946050776
21,8,70,6.363636363636363,front,332.0,247.0,6.0,-2.0,12.87450191302247,12.226569098700509,-9.794149601041639,-14.80933573885518,0.915868878364563,1.0,True,False,0.2855507582444968,-7.0570005197173975,7.628102036206405,0.38025,-0.12675,0.815921558737799,0.7748588166301448,-0.6207042309660139,-0.938541652449947
21,8,71,6.454545454545454,back,384.0,245.0,1.0,0.0,16.15599871345688,21.47412198783701,-10.911295044155203,-24.55805061557451,0.8975847959518433,3.0,False,True,0.2855507582444968,-7.0570005197173975,7.628102036206405,0.063375,0.0,1.0238864184653298,1.3609224809791705,-0.691503323423336,-1.5563664577620344
21,8,71,6.454545454545454,center,362.0,253.0,1.0,0.0,18.515250313239676,23.85034554326876,-12.675545174084554,-27.40408785628494,0.8429697751998901,10.198039027185569,False,True,0.2855507582444968,-7.0570005197173975,7.628102036206405,0.063375,0.0,1.1734039886015646,1.5115156488046575,-0.8033126754076086,-1.736734067892058
21,8,71,6.454545454545454,front,333.0,247.0,1.0,0.0,13.87450191302247,12.226569098700509,-10.76851966503295,-15.034286796637911,0.9318912625312805,0.0,True,False,0.2855507582444968,-7.0570005197173975,7.628102036206405,0.063375,0.0,0.8792965587377991,0.7748588166301448,-0.6824549337714633,-0.9527979257369277
21,8,72,6.545454545454546,back,383.0,245.0,-1.0,0.0,15.155998713456881,21.47412198783701,-9.93692498016389,-24.333099557791776,0.9357932806015015,1.0,True,False,0.2855507582444968,11.530596528977869,-10.959495012488874,-0.063375,0.0,0.9605114184653298,1.3609224809791705,-0.6297526206178866,-1.5421101844750538
21,8,72,6.545454545454546,center,356.0,252.0,-6.0,-1.0,12.515250313239676,22.85034554326876,-7.054275847919422,-25.08001144559725,0.918269693851471,1.0,True,False,0.2855507582444968,11.530596528977869,-10.959495012488874,-0.38025,-0.063375,0.7931539886015645,1.4481406488046575,-0.4470647318618934,-1.5894457253647258
21,8,72,6.545454545454546,front,332.0,247.0,-1.0,0.0,12.87450191302247,12.226569098700509,-9.794149601041639,-14.80933573885518,0.817439079284668,0.0,True,False,0.2855507582444968,11.530596528977869,-10.959495012488874,-0.063375,0.0,0.815921558737799,0.7748588166301448,-0.6207042309660139,-0.938541652449947
21,8,73,6.636363636363637,back,391.0,240.0,8.0,-5.0,23.15599871345688,16.47412198783701,-18.856640781008025,-21.260857700097063,0.9119539260864258,1.0,True,False,8.980315501305899,20.225361272039272,-2.2647302694274716,0.507,-0.316875,1.46751141846533,1.0440474809791704,-1.1950396094963835,-1.3474068567436515
21,8,73,6.636363636363637,center,362.0,248.0,6.0,-4.0,18.515250313239676,18.85034554326876,-13.800300462998205,-22.532237536328388,0.9085676670074463,2.23606797749979,False,True,8.980315501305899,20.225361272039272,-2.2647302694274716,0.38025,-0.2535,1.1734039886015646,1.1946406488046577,-0.8745940418425112,-1.4279805538648116
21,8,73,6.636363636363637,front,336.0,244.0,4.0,-3.0,16.87450191302247,9.226569098700509,-14.366483030355072,-12.78602977801217,0.6382861137390137,1.4142135623730951,True,False,8.980315501305899,20.225361272039272,-2.2647302694274716,0.2535,-0.190125,1.069421558737799,0.5847338166301448,-0.9104758620487526,-0.8103146371815213
21,8,74,6.7272727272727275,back,395.0,237.0,4.0,-3.0,27.15599871345688,13.474121987837009,-23.42897421032146,-19.23755173925405,0.9459989070892334,0.0,True,False,13.327697872836595,24.572743643569964,2.0826521021032227,0.2535,-0.190125,1.7210114184653298,0.8539224809791705,-1.4848112405791225,-1.2191798414752255
21,8,74,6.7272727272727275,center,365.0,245.5,3.0,-2.5,21.515250313239676,16.35034554326876,-17.285788299428962,-20.771165549698296,0.9546222686767578,3.1622776601683795,False,True,13.327697872836595,24.572743643569964,2.0826521021032227,0.190125,-0.1584375,1.3635289886015645,1.0362031488046577,-1.0954868334763104,-1.3163726167121295
21,8,74,6.7272727272727275,front,338.0,242.0,2.0,-2.0,18.87450191302247,7.226569098700509,-16.765125273903152,-11.287191765595006,0.7776095271110535,1.4142135623730951,True,False,13.327697872836595,24.572743643569964,2.0826521021032227,0.12675,-0.12675,1.196171558737799,0.45798381663014476,-1.0624898142336123,-0.7153257781445835
21,8,75,6.818181818181818,back,397.0,237.0,2.0,0.0,29.15599871345688,13.474121987837009,-25.37771433830408,-19.68745385481951,0.9783883690834045,0.0,True,False,13.327697872836595,25.022645759135433,1.6327499865377726,0.12675,0.0,1.84776141846533,0.8539224809791705,-1.6083126461900212,-1.2476923880491864
21,8,75,6.818181818181818,center,367.0,246.0,2.0,0.5,23.515250313239676,16.85034554326876,-19.122052898520217,-21.70825269725941,0.9684174060821533,0.5,True,False,13.327697872836595,25.022645759135433,1.6327499865377726,0.12675,0.0316875,1.4902789886015644,1.0678906488046576,-1.2118601024437188,-1.3757605146888152
21,8,75,6.818181818181818,front,340.0,242.0,2.0,0.0,20.87450191302247,7.226569098700509,-18.713865401885773,-11.737093881160465,0.8147600293159485,0.0,True,False,13.327697872836595,25.022645759135433,1.6327499865377726,0.12675,0.0,1.3229215587377992,0.45798381663014476,-1.1859912198445108,-0.7438383247185445
21,8,76,6.909090909090909,back,400.0,237.0,3.0,0.0,32.15599871345688,13.474121987837009,-28.300824530278014,-20.3623070281677,0.9600818157196045,0.0,True,False,15.726340116384673,25.022645759135433,6.43003447363393,0.190125,0.0,2.03788641846533,0.8539224809791705,-1.793564754606369,-1.2904612079101279
21,8,76,6.909090909090909,center,370.0,246.0,3.0,0.0,26.515250313239676,16.85034554326876,-22.04516309049415,-22.3831058706076,0.969214141368866,0.0,True,False,15.726340116384673,25.022645759135433,6.43003447363393,0.190125,0.0,1.6804039886015645,1.0678906488046576,-1.3971122108600667,-1.4185293345497567
21,8,76,6.909090909090909,front,342.0,243.0,2.0,1.0,22.87450191302247,8.226569098700509,-20.43765447208567,-13.161366060717235,0.7848554849624634,1.0,True,False,15.726340116384673,25.022645759135433,6.43003447363393,0.12675,0.063375,1.449671558737799,0.5213588166301447,-1.2952363521684294,-0.8341015740979548
21,8,77,7.0,back,401.0,237.0,1.0,0.0,33.15599871345688,13.474121987837009,-29.275194594269323,-20.587258085950427,0.9617595672607422,0.0,True,False,15.276438000819208,20.225361272039272,10.327514729599162,0.063375,0.0,2.10126141846533,0.8539224809791705,-1.8553154574118182,-1.3047174811971083
21,8,77,7.0,center,372.0,245.0,2.0,-1.0,28.515250313239676,15.850345543268759,-24.218854276259503,-21.858637922181753,0.9712663292884827,0.0,True,False,15.276438000819208,20.225361272039272,10.327514729599162,0.12675,-0.063375,1.8071539886015644,1.0045156488046576,-1.534869889757946,-1.3852911783182686
21,8,77,7.0,front,343.0,242.0,1.0,-1.0,23.87450191302247,7.226569098700509,-21.636975593859706,-12.411947054508655,0.9110516905784607,1.0,True,False,15.276438000819208,20.225361272039272,10.327514729599162,0.063375,-0.063375,1.513046558737799,0.45798381663014476,-1.371243328260859,-0.786607144579486
21,8,78,7.090909090909091,back,403.0,237.5,2.0,0.5,35.15599871345688,13.974121987837009,-31.111459193360584,-21.524345233511546,0.8927270770072937,2.23606797749979,False,True,17.45012918658457,15.877978900508577,19.02227947266055,0.12675,0.0316875,2.22801141846533,0.8856099809791704,-1.971688726379227,-1.3641053791737943
21,8,78,7.090909090909091,center,375.0,245.0,3.0,0.0,31.515250313239676,15.850345543268759,-27.141964468233436,-22.53349109552994,0.9655620455741882,0.0,True,False,17.45012918658457,15.877978900508577,19.02227947266055,0.190125,0.0,1.9972789886015645,1.0045156488046576,-1.7201219981742941,-1.42805999817921
21,8,78,7.090909090909091,front,344.0,243.0,1.0,1.0,24.87450191302247,8.226569098700509,-22.38639460006829,-13.611268176282696,0.7504903674125671,0.0,True,False,17.45012918658457,15.877978900508577,19.02227947266055,0.063375,0.063375,1.576421558737799,0.5213588166301447,-1.4187377577793279,-0.8626141206719159
21,8,79,7.181818181818182,back,403.0,238.0,0.0,0.5,35.15599871345688,14.474121987837009,-30.99898366446922,-22.011530265507197,0.9652445912361145,0.5,True,False,17.225178128801836,11.530596528977869,22.919759728625795,0.0,0.0316875,2.22801141846533,0.9172974809791704,-1.9645605897357368,-1.3949807305765187
21,8,79,7.181818181818182,center,376.0,245.0,1.0,0.0,32.515250313239676,15.850345543268759,-28.116334532224748,-22.75844215331267,0.9788026809692383,0.0,True,False,17.225178128801836,11.530596528977869,22.919759728625795,0.063375,0.0,2.0606539886015645,1.0045156488046576,-1.7818727009797435,-1.4423162714661906
21,8,79,7.181818181818182,front,344.0,243.0,0.0,0.0,24.87450191302247,8.226569098700509,-22.38639460006829,-13.611268176282696,0.899474561214447,0.0,True,False,17.225178128801836,11.530596528977869,22.919759728625795,0.0,0.0,1.576421558737799,0.5213588166301447,-1.4187377577793279,-0.8626141206719159
21,8,80,7.2727272727272725,back,403.0,238.0,0.0,0.0,35.15599871345688,14.474121987837009,-30.99898366446922,-22.011530265507197,0.7608041167259216,0.0,True,False,26.819747102994157,49.90887242574712,3.730621780241175,0.0,0.0,2.22801141846533,0.9172974809791704,-1.9645605897357368,-1.3949807305765187
21,8,80,7.2727272727272725,center,368.0,253.0,-8.0,8.0,24.515250313239676,23.85034554326876,-18.52176555803242,-28.753794202981318,0.935943603515625,1.0,True,False,26.819747102994157,49.90887242574712,3.730621780241175,-0.507,0.507,1.5536539886015646,1.5115156488046575,-1.1738168922403047,-1.822271707613941
21,8,80,7.2727272727272725,front,340.0,247.0,-4.0,4.0,20.87450191302247,12.226569098700509,-17.589110112972126,-16.60894420111702,0.6669288873672485,14.142135623730951,False,True,26.819747102994157,49.90887242574712,3.730621780241175,-0.2535,0.2535,1.3229215587377992,0.7748588166301448,-1.1147098534096085,-1.052591838745791
21,8,81,7.363636363636363,back,403.0,238.0,0.0,0.0,35.15599871345688,14.474121987837009,-30.99898366446922,-22.011530265507197,0.7087432742118835,0.0,True,False,26.819747102994157,49.90887242574712,3.730621780241175,0.0,0.0,2.22801141846533,0.9172974809791704,-1.9645605897357368,-1.3949807305765187
21,8,81,7.363636363636363,center,368.0,253.0,0.0,0.0,24.515250313239676,23.85034554326876,-18.52176555803242,-28.753794202981318,0.9544363021850586,0.0,True,False,26.819747102994157,49.90887242574712,3.730621780241175,0.0,0.0,1.5536539886015646,1.5115156488046575,-1.1738168922403047,-1.822271707613941
21,8,81,7.363636363636363,front,340.0,247.0,0.0,0.0,20.87450191302247,12.226569098700509,-17.589110112972126,-16.60894420111702,0.795201301574707,4.123105625617661,False,True,26.819747102994157,49.90887242574712,3.730621780241175,0.0,0.0,1.3229215587377992,0.7748588166301448,-1.1147098534096085,-1.052591838745791
21,8,82,7.454545454545454,back,404.0,237.0,1.0,-1.0,36.15599871345688,13.474121987837009,-32.198304786243256,-21.262111259298617,0.8322826027870178,0.0,True,False,28.76848723097677,51.85761255372975,5.67936190822379,0.063375,-0.063375,2.29138641846533,0.8539224809791705,-2.0405675658281663,-1.3474863010580498
21,8,82,7.454545454545454,center,368.5,252.0,0.5,-1.0,25.015250313239676,22.85034554326876,-19.233901647810804,-27.891899667881372,0.9648414254188538,2.23606797749979,False,True,28.76848723097677,51.85761255372975,5.67936190822379,0.0316875,-0.063375,1.5853414886015644,1.4481406488046575,-1.2189485169300096,-1.767649141451982
21,8,82,7.454545454545454,front,340.0,246.0,0.0,-1.0,20.87450191302247,11.226569098700509,-17.814061170754854,-15.634574137125709,0.8718701004981995,1.4142135623730951,True,False,28.76848723097677,51.85761255372975,5.67936190822379,0.0,-0.063375,1.3229215587377992,0.7114838166301447,-1.128966126696589,-0.9908411359403418
21,8,83,7.545454545454546,back,403.0,236.0,-1.0,-1.0,35.15599871345688,12.474121987837009,-31.44888578003468,-20.06279013752458,0.540608823299408,1.0,True,False,28.506253256763834,50.80867665687805,6.203829856649655,-0.063375,-0.063375,2.22801141846533,0.7905474809791705,-1.9930731363096978,-1.2714793249656202
21,8,83,7.545454545454546,center,368.0,252.0,-0.5,0.0,24.515250313239676,22.85034554326876,-18.746716615815153,-27.77942413899001,0.9215245246887207,0.5,True,False,28.506253256763834,50.80867665687805,6.203829856649655,-0.0316875,0.0,1.5536539886015646,1.4481406488046575,-1.1880731655272854,-1.7605210048084918
21,8,83,7.545454545454546,front,339.25,245.5,-0.75,-0.5,20.12450191302247,10.726569098700509,-17.19575915165274,-14.978675811793005,0.9004342555999756,2.23606797749979,False,True,28.506253256763834,50.80867665687805,6.203829856649655,-0.04753125,-0.0316875,1.2753903087377991,0.6797963166301447,-1.0897812362359924,-0.9492735795723817
31,8,0,0.0,back,367.8440012865431,223.525878012163,0.0,0.0,0.0,0.0,0.0,0.0,,,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,8,0,0.0,center,343.4847496867603,229.14965445673124,0.0,0.0,0.0,0.0,0.0,0.0,,,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,8,0,0.0,front,319.12549808697753,234.7734309012995,0.0,0.0,0.0,0.0,0.0,0.0,,,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,8,1,0.09090909090909091,back,368.0,224.0,0.15599871345688143,0.4741219878370089,0.15599871345688143,0.4741219878370089,-0.04534623373155801,-0.4970623472333042,0.9809476733207703,0.4991264949396285,True,False,2.3859296703510156,5.833507810750796,-1.0616484700487647,0.00988641846532986,0.030047480979170437,0.00988641846532986,0.030047480979170437,-0.002873817562737489,-0.03150132625591066
31,8,1,0.09090909090909091,center,342.0,229.0,-1.484749686760324,-0.14965445673124123,-1.484749686760324,-0.14965445673124123,1.413030718956143,0.479814835161116,0.9894353747367859,0.5073250587480922,True,False,2.3859296703510156,5.833507810750796,-1.0616484700487647,-0.09409601139843554,-0.009484351195342413,-0.09409601139843554,-0.009484351195342413,0.08955082181384556,0.03040826517833573
31,8,1,0.09090909090909091,front,318.0,235.0,-1.1254980869775295,0.22656909870050868,-1.1254980869775295,0.22656909870050868,1.1476186014439524,0.03241983799876591,0.9792624115943909,0.25900449092820843,True,False,2.3859296703510156,5.833507810750796,-1.0616484700487647,-0.07132844126220093,0.014358816630144737,-0.07132844126220093,0.014358816630144737,0.07273032886651049,0.0020546072331717896
31,8,2,0.18181818181818182,back,369.0,225.0,1.0,1.0,1.1559987134568814,1.4741219878370089,-0.794765239940139,-1.696383469007345,0.9390090107917786,0.0,True,False,-0.012712573197049423,1.0362233236546377,-1.0616484700487647,0.063375,0.063375,0.07326141846532987,0.09342248097917044,-0.05036824708120631,-0.10750830234834048
31,8,2,0.18181818181818182,center,344.0,229.0,2.0,0.0,0.515250313239676,-0.14965445673124123,-0.5357094090264785,0.029912719595656376,0.9640188813209534,0.0,True,False,-0.012712573197049423,1.0362233236546377,-1.0616484700487647,0.12675,0.0,0.03265398860156447,-0.009484351195342413,-0.033950583797053076,0.0018957186043747228
31,8,2,0.18181818181818182,front,320.0,235.0,2.0,0.0,0.8745019130224705,0.22656909870050868,-0.8011215265386691,-0.41748227756669376,0.9461482167243958,0.0,True,False,-0.012712573197049423,1.0362233236546377,-1.0616484700487647,0.12675,0.0,0.05542155873779907,0.014358816630144737,-0.050771076744388154,-0.026457939340789216
31,8,3,0.2727272727272727,back,371.0,228.0,2.0,3.0,3.1559987134568814,4.474121987837009,-2.068652194574571,-5.069395776546737,0.8201230764389038,2.23606797749979,False,True,-1.961452701179679,4.933703579619868,-8.85660898197924,0.12675,0.190125,0.20001141846532985,0.28354748097917043,-0.13110083283116342,-0.32127295733864947
31,8,3,0.2727272727272727,center,345.0,232.0,1.0,3.0,1.515250313239676,2.8503455432687588,-0.8352262996695997,-3.118148530161006,0.8999462723731995,1.0,True,False,-1.961452701179679,4.933703579619868,-8.85660898197924,0.063375,0.190125,0.09602898860156446,0.18064064880465758,-0.05293246674156088,-0.19761266309895376
31,8,3,0.2727272727272727,front,323.0,238.0,3.0,3.0,3.8745019130224705,3.2265690987005087,-3.0493785451644118,-4.015445642888816,0.8804274797439575,1.0,True,False,-1.961452701179679,4.933703579619868,-8.85660898197924,0.190125,0.190125,0.24554655873779907,0.20448381663014473,-0.1932543652997946,-0.2544788676180787
31,8,4,0.36363636363636365,back,369.5,232.5,-1.5,4.5,1.6559987134568814,8.974121987837009,0.4051826614346794,-9.116634477833541,0.7640729546546936,15.297058540778355,False,True,11.380211304055535,-21.74962443085055,44.51004703896161,-0.0950625,0.2851875,0.10494891846532986,0.5687349809791704,0.02567845116842281,-0.5777667100327006
31,8,4,0.36363636363636365,center,350.0,235.0,5.0,3.0,6.515250313239676,5.850345543268759,-5.032223446277964,-7.1660140110485875,0.9093999266624451,1.0,True,False,11.380211304055535,-21.74962443085055,44.51004703896161,0.316875,0.190125,0.41290398860156446,0.37076564880465757,-0.318917160907866,-0.45414613795020425
31,8,4,0.36363636363636365,front,315.0,244.0,-8.0,6.0,-4.1254980869775295,9.226569098700509,6.0952883134624525,-8.062057564574843,0.8924204111099243,0.0,True,False,11.380211304055535,-21.74962443085055,44.51004703896161,-0.507,0.38025,-0.26145344126220094,0.5847338166301448,0.3862888968656829,-0.5109328981549307
31,8,5,0.45454545454545453,back,376.0,236.5,6.5,4.0,8.155998713456881,12.974121987837009,-5.028418523377921,-14.476296609386528,0.8185882568359375,4.527692569068709,False,True,14.303321496029467,-27.595844814798408,56.20248780685733,0.4119375,0.2535,0.5168864184653299,0.8222349809791705,-0.31867602391907573,-0.9174352976198713
31,8,5,0.45454545454545453,center,358.0,239.0,8.0,4.0,14.515250313239676,9.850345543268759,-11.92737972707753,-12.86310272927567,0.8449578285217285,0.0,True,False,14.303321496029467,-27.595844814798408,56.20248780685733,0.507,0.2535,0.9199039886015645,0.6242656488046576,-0.7558976902035385,-0.8151991354678456
31,8,5,0.45454545454545453,front,320.0,248.0,5.0,4.0,0.8745019130224705,13.226569098700509,2.1232422246368188,-13.084293109453734,0.8424654006958008,0.0,True,False,14.303321496029467,-27.595844814798408,56.20248780685733,0.316875,0.2535,0.05542155873779907,0.8382338166301447,0.1345604759863584,-0.8292170758116304
31,8,6,0.5454545454545454,back,383.0,238.5,7.0,2.0,15.155998713456881,14.974121987837009,-11.399106855751636,-17.99969414184826,0.8692792057991028,2.0615528128088303,False,True,16.701963739577547,-32.39312930189457,65.79705678104965,0.443625,0.12675,0.9605114184653298,0.9489849809791705,-0.7224183969832599,-1.1407306162396333
31,8,6,0.5454545454545454,center,366.0,240.0,8.0,1.0,22.515250313239676,10.850345543268759,-19.497389181225287,-15.63708125552882,0.9012535810470581,0.0,True,False,16.701963739577547,-32.39312930189457,65.79705678104965,0.507,0.063375,1.4269039886015644,0.6876406488046576,-1.2356470393601526,-0.9910000245691389
31,8,6,0.5454545454545454,front,326.0,251.0,6.0,3.0,6.8745019130224705,16.22656909870051,-3.0481249859628567,-17.357109648124045,0.8282372951507568,1.0,True,False,16.701963739577547,-32.39312930189457,65.79705678104965,0.38025,0.190125,0.43567155873779906,1.0283588166301447,-0.19317492098539604,-1.1000068239498613
31,8,7,0.6363636363636364,back,385.0,239.0,2.0,0.5,17.15599871345688,15.474121987837009,-13.235371454842895,-18.93678128940937,0.9431841969490051,0.5,True,False,16.92691479736028,-28.04574693036386,61.89957652508441,0.12675,0.0316875,1.08726141846533,0.9806724809791705,-0.8387916659506685,-1.2001185142163189
31,8,7,0.6363636363636364,center,367.0,241.0,1.0,1.0,23.515250313239676,11.850345543268759,-20.246808187433867,-16.83640237730286,0.9562960863113403,0.0,True,False,16.92691479736028,-28.04574693036386,61.89957652508441,0.063375,0.063375,1.4902789886015644,0.7510156488046575,-1.2831414688786213,-1.0670070006615688
31,8,7,0.6363636363636364,front,328.0,252.0,2.0,1.0,8.87450191302247,17.22656909870051,-4.771914056162748,-18.781381827680818,0.8392438292503357,0.0,True,False,16.92691479736028,-28.04574693036386,61.89957652508441,0.12675,0.063375,0.5624215587377991,1.0917338166301447,-0.30242005330931415,-1.190270073329272
31,8,8,0.7272727272727273,back,384.0,239.0,-1.0,0.0,16.15599871345688,15.474121987837009,-12.261001390851582,-18.711830231626642,0.9651042222976685,0.0,True,False,16.92691479736028,-31.943227186329104,65.79705678104965,-0.063375,0.0,1.0238864184653298,0.9806724809791705,-0.7770409631452191,-1.1858622409293385
31,8,8,0.7272727272727273,center,367.0,241.0,0.0,0.0,23.515250313239676,11.850345543268759,-20.246808187433867,-16.83640237730286,0.9537419080734253,1.0,True,False,16.92691479736028,-31.943227186329104,65.79705678104965,0.0,0.0,1.4902789886015644,0.7510156488046575,-1.2831414688786213,-1.0670070006615688
31,8,8,0.7272727272727273,front,327.0,252.0,-1.0,0.0,7.8745019130224705,17.22656909870051,-3.797543992171437,-18.556430769898085,0.8920333385467529,0.0,True,False,16.92691479736028,-31.943227186329104,65.79705678104965,-0.063375,0.0,0.4990465587377991,1.0917338166301447,-0.24066935050386484,-1.1760138000422913
